user_id,movie_id,rank,pred_score,label
485,2997,4,0.24859,0
485,3386,5,0.191497,0
485,2028,6,0.189011,0
485,2599,7,0.104804,0
485,1307,8,0.074305,0
485,2000,9,0.072923,0
485,3363,10,0.064704,0
486,1265,1,0.352142,1
486,1580,2,0.347978,0
486,608,3,0.311774,0
486,593,4,0.280297,0
486,1213,5,0.255754,0
486,1393,6,0.242072,0
486,2858,7,0.226014,0
486,2268,8,0.207448,0
486,1784,9,0.190578,0
486,1394,10,0.157608,0
487,899,1,0.210458,0
487,2858,2,0.154062,0
487,903,3,0.032933,0
487,898,4,-0.004308,0
487,1247,5,-0.026576,0
487,912,6,-0.040526,0
487,1028,7,-0.066892,0
487,953,8,-0.095722,0
487,1197,9,-0.125502,0
487,910,10,-0.196612,0
488,1196,1,0.331894,1
488,1580,2,0.193012,0
488,2628,3,0.102438,0
488,1198,4,0.029995,0
488,2858,5,0.0294,0
488,1240,6,0.015324,1
488,1527,7,-0.045398,0
488,1374,8,-0.110617,0
488,3527,9,-0.146009,0
488,541,10,-0.171809,0
489,1234,1,0.44532,0
489,1196,2,0.342326,0
489,1197,3,0.01926,0
489,1221,4,-0.032878,0
489,260,5,-0.06755,0
489,2858,6,-0.126669,0
489,1200,7,-0.197629,0
489,1263,8,-0.210497,0
489,1079,9,-0.220381,0
489,1222,10,-0.257734,0
490,2096,1,1.128266,0
490,2078,2,0.737374,0
490,1282,3,0.570144,0
490,3114,4,0.558349,0
490,1097,5,0.473506,0
490,594,6,0.397433,0
490,480,7,0.363046,1
490,919,8,0.325151,0
490,2011,9,0.292428,0
490,1291,10,0.263571,0
491,2762,1,0.288909,0
491,527,2,0.104364,0
491,1617,3,0.096356,0
491,2396,4,0.075224,0
491,1704,5,0.059452,0
491,457,6,-0.024591,0
491,3578,7,-0.038739,0
491,2916,8,-0.121938,0
491,1580,9,-0.173445,0
491,593,10,-0.175447,0
492,2762,1,0.45491,0
492,296,2,0.122933,0
492,2396,3,0.103189,0
492,2502,4,0.023182,0
492,2959,5,-0.002603,1
492,2395,6,-0.021963,0
492,3147,7,-0.030214,0
492,2683,8,-0.036733,0
492,318,9,-0.048686,0
492,589,10,-0.067525,0
493,337,1,0.580389,0
493,357,2,0.428894,1
493,1393,3,0.387886,0
493,1682,4,0.192222,0
493,1784,5,0.17161,0
493,296,6,0.16225,0
493,1673,7,0.146698,0
493,235,8,0.144692,0
493,509,9,0.14056,0
493,778,10,0.122853,0
494,2716,1,0.726862,0
494,1663,2,0.430779,0
494,260,3,0.336062,0
494,1196,4,0.291002,0
494,1,5,0.226866,0
494,1278,6,0.13331,0
494,318,7,0.078872,0
494,2571,8,0.031792,1
494,2791,9,0.029288,0
494,356,10,0.013397,0
495,2115,1,0.673711,0
495,1374,2,0.665603,0
495,780,3,0.624753,1
495,1610,4,0.559895,0
495,1127,5,0.454296,0
495,1580,6,0.45394,0
495,1240,7,0.449932,0
495,1291,8,0.446461,0
495,1198,9,0.440917,0
495,2916,10,0.41248,0
496,1210,1,1.019694,0
496,380,2,0.444091,0
496,1200,3,0.278513,0
496,1097,4,0.257092,0
496,1527,5,0.256298,1
496,593,6,0.233982,1
496,318,7,0.209032,0
496,1036,8,0.203482,0
496,377,9,0.193337,0
496,356,10,0.185096,0
497,380,1,0.269436,0
497,296,2,0.005304,0
497,1732,3,-0.041693,0
497,589,4,-0.092237,0
497,2000,5,-0.150559,0
497,2858,6,-0.162522,0
497,608,7,-0.214965,0
497,1527,8,-0.295211,0
497,733,9,-0.307947,0
497,2028,10,-0.325213,0
498,608,1,0.583902,0
498,1262,2,0.514558,0
498,2028,3,0.163454,0
498,1228,4,0.16226,0
498,1299,5,0.153748,0
498,111,6,0.125799,0
498,1704,7,0.119414,0
498,1358,8,0.110356,1
498,3683,9,0.085868,0
498,457,10,0.080633,0
499,318,1,0.437669,0
499,593,2,0.386595,0
499,2268,3,0.351266,0
499,2248,4,0.276147,0
499,2321,5,0.266886,0
499,3448,6,0.216438,0
499,608,7,0.214505,0
499,1704,8,0.184931,0
499,3255,9,0.160539,0
499,1968,10,0.131048,1
500,34,1,0.470874,1
500,594,2,0.443166,0
500,1028,3,0.428017,0
500,364,4,0.333623,0
500,2080,5,0.312639,0
500,593,6,0.1922,0
500,1097,7,0.155695,0
500,608,8,0.143974,0
500,1282,9,0.135104,0
500,235,10,0.09346,0
501,2028,1,0.156463,0
501,1196,2,0.135158,0
501,589,3,0.119742,0
501,1198,4,0.114632,0
501,2355,5,0.098448,0
501,588,6,0.040215,0
501,590,7,0.032208,0
501,2396,8,0.02798,0
501,1784,9,0.008827,0
501,1210,10,-0.002949,0
502,2797,1,0.144839,0
502,356,2,0.047429,0
502,2858,3,0.0381,0
502,1580,4,0.006374,0
502,1,5,0.001462,0
502,2028,6,-0.043247,1
502,2396,7,-0.070597,0
502,1784,8,-0.080182,0
502,3363,9,-0.084959,0
502,1307,10,-0.096079,0
503,1284,1,0.856022,0
503,1248,2,0.480294,0
503,2186,3,0.476839,0
503,608,4,0.294141,0
503,930,5,0.220922,0
503,1089,6,0.184861,0
503,1179,7,0.167844,0
503,2858,8,0.163644,0
503,1240,9,0.152963,0
503,2762,10,0.136217,0
504,480,1,0.559413,0
504,2858,2,0.198708,0
504,1196,3,0.190033,0
504,2571,4,0.09375,0
504,2985,5,0.084026,0
504,1270,6,0.070386,0
504,1097,7,0.045444,0
504,1580,8,-0.011976,0
504,589,9,-0.077542,0
504,1197,10,-0.086251,0
505,1210,1,0.481652,0
505,1394,2,0.432886,0
505,1278,3,0.335237,1
505,1221,4,0.288236,0
505,1291,5,0.286619,0
505,1240,6,0.261416,0
505,1196,7,0.228808,0
505,1220,8,0.211604,0
505,1200,9,0.181339,0
505,1259,10,0.115756,0
506,3114,1,0.411321,1
506,3160,2,0.355343,0
506,2580,3,0.311127,0
506,296,4,0.279688,0
506,2502,5,0.22483,0
506,2692,6,0.215267,1
506,2762,7,0.139145,1
506,3081,8,0.133139,0
506,2700,9,0.125058,0
506,3175,10,0.104094,0
507,1945,1,0.261058,0
507,1179,2,0.237627,0
507,3683,3,0.192576,0
507,1250,4,0.10262,0
507,2186,5,0.073121,0
507,608,6,0.050938,0
507,527,7,0.036316,0
507,1225,8,0.019569,1
507,2028,9,-0.018152,0
507,296,10,-0.029546,0
508,780,1,0.709752,0
508,1573,2,0.57752,0
508,1748,3,0.497183,0
508,2916,4,0.459353,0
508,3527,5,0.445276,0
508,1676,6,0.380033,0
508,480,7,0.360686,0
508,1127,8,0.339952,0
508,1356,9,0.337408,0
508,2628,10,0.314269,0
509,1097,1,0.081246,0
509,2710,2,0.063265,0
509,47,3,0.048995,1
509,480,4,-0.009517,0
509,1197,5,-0.029248,0
509,2268,6,-0.031683,0
509,356,7,-0.032721,0
509,1673,8,-0.047438,0
509,1732,9,-0.068959,1
509,1278,10,-0.070544,0
510,3527,1,0.874799,0
510,380,2,0.824255,0
510,648,3,0.65107,0
510,2012,4,0.620675,0
510,1573,5,0.495515,0
510,1610,6,0.472104,0
510,2916,7,0.470308,0
510,2355,8,0.434909,0
510,1240,9,0.425794,0
510,2985,10,0.425354,0
511,1617,1,-0.065127,0
511,2762,2,-0.159121,0
511,2396,3,-0.347616,1
511,3361,4,-0.506993,0
511,1197,5,-0.521564,0
511,1265,6,-0.526979,0
511,2858,7,-0.538074,0
511,1580,8,-0.541699,0
511,2987,9,-0.549866,0
511,260,10,-0.554157,0
512,50,1,0.323901,0
512,1580,2,0.291363,0
512,47,3,0.256895,0
512,1674,4,0.071015,0
512,161,5,0.054371,0
512,457,6,0.051389,0
512,3005,7,-0.008247,0
512,1704,8,-0.037161,0
512,593,9,-0.043797,0
512,608,10,-0.082832,0
513,2028,1,0.393336,0
513,1394,2,0.375584,0
513,1234,3,0.308743,0
513,1242,4,0.255095,0
513,1663,5,0.25147,0
513,527,6,0.24089,0
513,1213,7,0.212538,0
513,1307,8,0.208242,0
513,318,9,0.205866,0
513,3039,10,0.189465,0
514,1198,1,0.605516,0
514,1240,2,0.432144,0
514,1610,3,0.418813,0
514,1580,4,0.41399,1
514,1200,5,0.361428,1
514,296,6,0.344592,0
514,589,7,0.336914,0
514,541,8,0.303725,0
514,1097,9,0.296545,1
514,1221,10,0.295708,0
515,593,1,0.24817,0
515,1225,2,0.22873,0
515,2028,3,0.159745,0
515,1222,4,0.154394,0
515,1221,5,0.144888,0
515,1242,6,0.138537,0
515,2324,7,0.138487,0
515,1299,8,0.129176,0
515,1213,9,0.108394,0
515,1179,10,0.100913,0
516,608,1,0.433843,0
516,296,2,0.395469,0
516,1234,3,0.356569,0
516,527,4,0.343264,0
516,1213,5,0.322988,0
516,590,6,0.295509,0
516,50,7,0.247009,0
516,2000,8,0.224142,0
516,110,9,0.216753,0
516,919,10,0.204657,0
517,1784,1,0.366081,0
517,3210,2,0.275276,0
517,1213,3,0.246758,0
517,2080,4,0.199518,0
517,356,5,0.175044,0
517,1,6,0.135614,0
517,357,7,-0.037666,0
517,858,8,-0.043587,0
517,1265,9,-0.045853,0
517,2321,10,-0.052231,0
518,260,1,0.203547,0
518,356,2,0.159783,0
518,296,3,0.011215,1
518,1,4,-0.026292,0
518,2571,5,-0.04232,0
518,2762,6,-0.106392,1
518,1784,7,-0.108933,0
518,110,8,-0.149391,0
518,457,9,-0.152854,0
518,480,10,-0.17007,0
519,2081,1,0.2965,0
519,2080,2,0.241413,1
519,1032,3,0.162004,0
519,595,4,0.035831,0
519,364,5,0.029835,0
519,2355,6,-0.07488,0
519,1784,7,-0.095859,0
519,3448,8,-0.174721,0
519,1265,9,-0.224245,0
519,2174,10,-0.237186,0
520,1208,1,0.173311,0
520,1784,2,0.153175,0
520,1968,3,0.067226,0
520,1234,4,0.057433,0
520,1259,5,0.055592,0
520,1278,6,0.021541,0
520,47,7,0.007751,0
520,260,8,0.005887,0
520,1394,9,-0.016001,1
520,364,10,-0.023265,0
521,1304,1,0.682954,0
521,1219,2,0.168184,1
521,599,3,0.166951,0
521,1276,4,0.130822,0
521,3671,5,0.122928,0
521,1250,6,0.013329,0
521,2944,7,-0.029736,0
521,608,8,-0.046389,0
521,2762,9,-0.054232,0
521,1234,10,-0.084495,0
522,1580,1,0.70918,1
522,589,2,0.563481,0
522,480,3,0.536875,0
522,2916,4,0.532588,0
522,733,5,0.468676,0
522,3527,6,0.4217,1
522,780,7,0.401632,1
522,1370,8,0.395272,0
522,1220,9,0.379692,0
522,1374,10,0.367545,0
523,1210,1,1.07598,0
523,608,2,0.541394,0
523,1240,3,0.429495,0
523,457,4,0.424279,0
523,1213,5,0.352909,0
523,593,6,0.33986,0
523,1200,7,0.338609,0
523,1580,8,0.331366,1
523,541,9,0.330666,0
523,1235,10,0.283534,0
524,1127,1,0.04367,0
524,2324,2,-0.003214,0
524,3210,3,-0.021479,0
524,589,4,-0.039297,0
524,3552,5,-0.052276,0
524,1393,6,-0.06955,0
524,3039,7,-0.078908,0
524,364,8,-0.079316,0
524,1704,9,-0.088626,0
524,2352,10,-0.093538,0
525,1278,1,0.462713,0
525,1196,2,0.2647,0
525,1394,3,0.225529,0
525,1097,4,0.224236,0
525,1252,5,0.19057,0
525,1210,6,0.181564,0
525,1291,7,0.166706,0
525,1234,8,0.140854,0
525,1247,9,0.076736,0
525,1374,10,0.028741,0
526,1210,1,0.731193,0
526,1580,2,0.668771,0
526,2000,3,0.659978,1
526,1127,4,0.626999,0
526,1610,5,0.515847,0
526,457,6,0.464543,0
526,2916,7,0.417251,0
526,1233,8,0.389076,0
526,527,9,0.384527,0
526,1374,10,0.381904,0
527,2144,1,0.96794,0
527,3552,2,0.383548,0
527,2797,3,0.382789,0
527,2791,4,0.323354,0
527,3526,5,0.314668,0
527,2716,6,0.310191,0
527,1259,7,0.247074,0
527,3448,8,0.223255,0
527,3424,9,0.217279,0
527,1674,10,0.14439,0
528,380,1,0.407869,0
528,1608,2,0.31899,0
528,1784,3,0.285782,0
528,1573,4,0.281341,0
528,2006,5,0.237553,0
528,593,6,0.232605,0
528,1923,7,0.212895,0
528,296,8,0.139659,0
528,260,9,0.071486,0
528,2539,10,0.061353,0
529,1210,1,0.670505,0
529,1580,2,0.670325,0
529,1196,3,0.544937,0
529,1036,4,0.535121,0
529,1291,5,0.525499,0
529,2947,6,0.471696,0
529,2000,7,0.401334,0
529,2985,8,0.395021,0
529,480,9,0.373111,0
529,2916,10,0.366503,0
530,1291,1,0.464077,0
530,1242,2,0.390927,0
530,1,3,0.38519,0
530,593,4,0.262647,0
530,2028,5,0.253153,0
530,1617,6,0.244074,0
530,1213,7,0.204588,0
530,1356,8,0.195475,0
530,2407,9,0.187608,0
530,1036,10,0.165142,0
531,260,1,0.404745,1
531,1196,2,0.395184,0
531,1198,3,0.351787,1
531,1097,4,0.176572,0
531,356,5,0.171618,0
531,1073,6,0.145281,0
531,1291,7,0.09911,1
531,2804,8,0.071503,0
531,1200,9,0.040927,0
531,2470,10,-0.004183,0
532,3527,1,0.685105,0
532,2916,2,0.649728,0
532,1374,3,0.599981,0
532,1527,4,0.576165,0
532,480,5,0.466766,0
532,1270,6,0.402954,0
532,3702,7,0.40196,0
532,780,8,0.375803,0
532,1198,9,0.375041,0
532,457,10,0.362227,0
533,2700,1,0.282036,1
533,380,2,0.119859,0
533,1,3,0.10845,1
533,1923,4,0.047067,0
533,1270,5,-0.020325,1
533,2268,6,-0.037312,0
533,3578,7,-0.048989,1
533,1784,8,-0.062804,1
533,3114,9,-0.089896,0
533,2406,10,-0.0979,0
534,1270,1,0.430199,0
534,2406,2,0.404756,0
534,357,3,0.402618,0
534,1271,4,0.336738,0
534,1393,5,0.265823,0
534,1784,6,0.217477,0
534,1200,7,0.212355,0
534,318,8,0.209136,0
534,1196,9,0.195129,1
534,260,10,0.166552,0
535,2571,1,0.471763,0
535,1198,2,0.273417,0
535,1580,3,0.14629,0
535,2997,4,0.133968,0
535,2762,5,0.068613,0
535,1270,6,0.067093,0
535,589,7,0.020486,0
535,1097,8,0.016403,0
535,2797,9,0.016142,0
535,2916,10,-0.019183,0
536,1580,1,0.556219,0
536,1544,2,0.510694,0
536,1527,3,0.417284,1
536,2916,4,0.304363,0
536,733,5,0.268534,0
536,2641,6,0.259593,0
536,480,7,0.237015,0
536,1584,8,0.234223,0
536,1573,9,0.221468,0
536,1370,10,0.184697,0
537,1210,1,0.564822,0
537,1221,2,0.380037,0
537,1228,3,0.261371,0
537,1240,4,0.235482,0
537,1278,5,0.22917,0
537,1200,6,0.225627,0
537,1234,7,0.224804,0
537,1208,8,0.216638,1
537,1247,9,0.159576,1
537,1294,10,0.147727,0
538,1617,1,0.530282,0
538,1,2,0.51429,0
538,1242,3,0.380416,0
538,2797,4,0.37324,0
538,2987,5,0.349734,0
538,2858,6,0.312579,0
538,2918,7,0.293316,0
538,1704,8,0.28477,0
538,2762,9,0.271546,0
538,2804,10,0.241825,0
539,1036,1,1.059321,0
539,165,2,0.705851,0
539,1573,3,0.681737,0
539,2001,4,0.676948,0
539,2949,5,0.60132,0
539,2115,6,0.53753,0
539,2948,7,0.525154,0
539,648,8,0.521094,0
539,1544,9,0.518196,0
539,1580,10,0.515737,0
540,296,1,0.549288,0
540,593,2,0.472536,0
540,441,3,0.460789,0
540,1639,4,0.310024,0
540,1271,5,0.239021,0
540,356,6,0.231852,0
540,551,7,0.202641,0
540,235,8,0.193484,0
540,34,9,0.169719,0
540,1732,10,0.163309,0
541,380,1,0.69406,0
541,2291,2,0.532247,1
541,2324,3,0.516455,0
541,1573,4,0.500997,0
541,2762,5,0.437218,1
541,356,6,0.436405,0
541,1517,7,0.315707,0
541,2599,8,0.29209,0
541,2700,9,0.268289,0
541,1617,10,0.257771,0
542,2000,1,0.431984,0
542,2571,2,0.41661,0
542,2692,3,0.334885,0
542,1240,4,0.328112,0
542,2916,5,0.301214,0
542,2762,6,0.201206,0
542,2028,7,0.188344,0
542,480,8,0.181913,0
542,1625,9,0.171764,0
542,1196,10,0.146205,0
543,3552,1,0.111804,1
543,356,2,0.111291,1
543,2858,3,0.091001,0
543,296,4,0.06736,0
543,1377,5,0.056154,0
543,1682,6,0.048352,0
543,3255,7,0.047947,0
543,3147,8,0.028446,0
543,1663,9,0.022836,1
543,2291,10,0.021592,0
544,2096,1,1.60171,0
544,1028,2,0.391628,0
544,2087,3,0.331929,0
544,1197,4,0.251191,1
544,920,5,0.196964,0
544,910,6,0.190727,0
544,364,7,0.189351,0
544,2081,8,0.115311,0
544,1282,9,0.095815,0
544,260,10,-0.064133,1
545,2716,1,0.793513,0
545,296,2,0.430643,0
545,2762,3,0.396902,0
545,1784,4,0.377841,0
545,2959,5,0.371369,0
545,2918,6,0.32921,0
545,3114,7,0.283494,1
545,2797,8,0.256518,0
545,2396,9,0.252957,0
545,1617,10,0.234963,0
546,318,1,0.234533,0
546,296,2,0.048099,0
546,1682,3,0.002581,0
546,3255,4,-0.0346,0
546,2395,5,-0.036075,0
546,2108,6,-0.038607,0
546,1393,7,-0.057178,0
546,608,8,-0.059465,0
546,2762,9,-0.083124,0
546,593,10,-0.099169,0
547,780,1,0.938446,0
547,1210,2,0.630182,0
547,1376,3,0.585908,0
547,1270,4,0.531697,0
547,2571,5,0.515287,0
547,1089,6,0.511632,0
547,1036,7,0.500019,0
547,480,8,0.499413,1
547,1127,9,0.480369,1
547,593,10,0.467854,0
548,2762,1,0.188955,0
548,457,2,0.177984,0
548,1500,3,0.143867,0
548,1240,4,0.129663,0
548,593,5,0.123744,0
548,3160,6,0.103391,0
548,2997,7,0.101107,0
548,608,8,0.062938,0
548,2396,9,0.046422,0
548,2395,10,0.001404,0
549,1208,1,0.240505,0
549,2470,2,0.208605,0
549,1234,3,0.066293,0
549,1387,4,0.058,1
549,260,5,0.0096,0
549,2407,6,-0.031842,0
549,1961,7,-0.064606,0
549,2001,8,-0.099772,0
549,2858,9,-0.11179,0
549,2987,10,-0.117177,1
550,2324,1,0.053867,0
550,593,2,0.048167,0
550,380,3,-0.019638,0
550,1704,4,-0.019836,1
550,3039,5,-0.070532,0
550,3578,6,-0.082506,1
550,3210,7,-0.082864,0
550,2406,8,-0.099033,0
550,2395,9,-0.128081,0
550,527,10,-0.174809,0
551,2352,1,0.540604,0
551,1271,2,0.468047,0
551,2291,3,0.348427,0
551,2324,4,0.31808,1
551,356,5,0.277528,1
551,2248,6,0.257581,0
551,1784,7,0.206178,0
551,1704,8,0.184507,0
551,1213,9,0.165873,0
551,318,10,0.163184,0
552,380,1,0.444074,0
552,2353,2,0.355394,0
552,1370,3,0.151711,0
552,1573,4,0.113328,0
552,2797,5,0.095553,1
552,260,6,0.078428,0
552,733,7,0.037338,0
552,589,8,0.018502,0
552,457,9,-0.019583,0
552,1097,10,-0.026926,0
553,2108,1,0.40775,0
553,34,2,0.374982,0
553,3108,3,0.258336,0
553,3253,4,0.249019,0
553,440,5,0.231938,0
553,1393,6,0.15951,0
553,1784,7,0.140742,0
553,356,8,0.130018,0
553,1094,9,0.071236,0
553,1732,10,0.061276,0
554,1673,1,0.426142,0
554,2762,2,0.410965,0
554,2692,3,0.396005,0
554,296,4,0.287489,0
554,3006,5,0.241971,0
554,2324,6,0.224849,0
554,2580,7,0.15184,0
554,3176,8,0.148451,1
554,2329,9,0.085401,0
554,2395,10,0.047869,0
555,3175,1,0.158031,0
555,1196,2,0.126416,0
555,2355,3,0.103859,0
555,1580,4,0.062007,0
555,260,5,0.037476,0
555,2700,6,0.008786,0
555,2858,7,-0.01721,0
555,1197,8,-0.074128,0
555,2762,9,-0.091497,0
555,3481,10,-0.149495,0
556,2137,1,0.405776,0
556,260,2,0.315939,1
556,2141,3,0.22911,0
556,1196,4,0.128032,1
556,2858,5,0.006391,0
556,1073,6,-0.082276,0
556,858,7,-0.191795,0
556,2797,8,-0.212003,0
556,364,9,-0.219544,0
556,588,10,-0.261913,0
557,780,1,0.782772,0
557,2105,2,0.734396,0
557,316,3,0.675041,0
557,1676,4,0.652864,0
557,1573,5,0.64603,0
557,1376,6,0.627221,0
557,1356,7,0.624604,0
557,1527,8,0.586704,0
557,2628,9,0.495729,0
557,1291,10,0.463231,0
558,356,1,0.454654,0
558,2291,2,0.335999,0
558,2599,3,0.207034,0
558,1221,4,0.149641,0
558,1270,5,0.136559,1
558,2762,6,0.122568,1
558,1213,7,0.105662,0
558,2289,8,0.103707,0
558,3418,9,0.093225,0
558,1265,10,0.092801,0
560,1676,1,1.231632,0
560,1376,2,0.940247,0
560,733,3,0.730933,0
560,1573,4,0.689715,0
560,2353,5,0.588124,0
560,349,6,0.57986,0
560,2000,7,0.566443,0
560,2947,8,0.561175,0
560,1370,9,0.547503,0
560,780,10,0.527202,0
561,296,1,0.204891,0
561,3578,2,0.131104,0
561,2858,3,0.041195,0
561,3160,4,0.032261,0
561,1500,5,-0.062495,0
561,2890,6,-0.12461,0
561,2268,7,-0.179581,0
561,110,8,-0.20212,0
561,260,9,-0.237313,0
561,2916,10,-0.240935,0
562,1210,1,1.266077,0
562,1291,2,0.586804,1
562,457,3,0.491992,0
562,541,4,0.476638,0
562,2947,5,0.411899,0
562,589,6,0.401561,0
562,1580,7,0.395365,0
562,1197,8,0.323093,0
562,1127,9,0.290933,0
562,1193,10,0.289602,0
563,2161,1,0.768539,0
563,1032,2,0.633677,0
563,3034,3,0.58634,0
563,1196,4,0.547448,0
563,1907,5,0.539463,0
563,2355,6,0.427397,0
563,480,7,0.414017,0
563,2096,8,0.413783,0
563,551,9,0.389268,0
563,1028,10,0.332989,0
564,1250,1,0.574578,0
564,2028,2,0.362343,1
564,1084,3,0.335423,0
564,1198,4,0.307724,0
564,260,5,0.223449,0
564,1247,6,0.169608,0
564,2858,7,0.15599,0
564,1267,8,0.121307,0
564,1617,9,0.087562,0
564,1276,10,0.087247,0
565,1270,1,0.263025,0
565,296,2,0.214359,0
565,608,3,0.045751,0
565,1500,4,-0.022084,0
565,1197,5,-0.105601,0
565,593,6,-0.136763,0
565,2916,7,-0.146133,0
565,2762,8,-0.162567,0
565,2000,9,-0.188132,0
565,1196,10,-0.194599,0
566,1196,1,0.497922,0
566,1580,2,0.456338,0
566,1210,3,0.338661,0
566,1270,4,0.314587,0
566,1036,5,0.314171,0
566,589,6,0.307757,0
566,2916,7,0.304829,0
566,1214,8,0.263368,0
566,1097,9,0.226105,0
566,480,10,0.186563,0
567,1275,1,0.68256,0
567,2115,2,0.640382,0
567,2193,3,0.579031,0
567,1580,4,0.481105,0
567,1240,5,0.457018,0
567,2640,6,0.43702,0
567,2011,7,0.410401,0
567,2985,8,0.406609,0
567,2001,9,0.387281,0
567,1259,10,0.379713,0
568,296,1,0.496874,0
568,50,2,0.419408,0
568,608,3,0.343755,0
568,1234,4,0.317921,0
568,1221,5,0.317013,0
568,2028,6,0.245849,0
568,1089,7,0.228862,0
568,2762,8,0.199073,0
568,111,9,0.143549,0
568,2324,10,0.134001,0
569,1614,1,0.115537,0
569,500,2,0.097166,0
569,708,3,0.089237,0
569,2470,4,0.073733,0
569,260,5,0.022805,0
569,2424,6,0.020022,0
569,2858,7,-0.02915,0
569,339,8,-0.106163,0
569,1270,9,-0.11381,0
569,1569,10,-0.121669,0
570,2268,1,0.406777,0
570,1682,2,0.383805,0
570,2321,3,0.327207,0
570,357,4,0.324451,0
570,608,5,0.303717,0
570,2762,6,0.295199,0
570,590,7,0.282142,0
570,318,8,0.257953,0
570,50,9,0.255121,0
570,1089,10,0.226127,0
571,1196,1,0.602568,0
571,1917,2,0.479897,0
571,296,3,0.37998,0
571,2115,4,0.359126,0
571,1967,5,0.345565,0
571,2628,6,0.32962,0
571,1909,7,0.327671,0
571,2617,8,0.327214,0
571,2407,9,0.284542,0
571,3269,10,0.282319,0
573,1089,1,0.82017,0
573,296,2,0.754638,0
573,50,3,0.537246,0
573,2858,4,0.536958,0
573,1610,5,0.508094,0
573,318,6,0.446128,0
573,1213,7,0.406535,0
573,2916,8,0.195143,0
573,293,9,0.193379,0
573,1674,10,0.141838,0
574,1089,1,0.672368,0
574,2028,2,0.438395,0
574,1213,3,0.387094,1
574,2324,4,0.379051,0
574,356,5,0.297369,0
574,110,6,0.28809,0
574,457,7,0.253537,0
574,2762,8,0.249971,0
574,778,9,0.188802,0
574,589,10,0.181318,0
575,165,1,1.014915,0
575,1552,2,0.700584,0
575,2058,3,0.692432,0
575,1917,4,0.623217,0
575,1036,5,0.601734,1
575,10,6,0.507468,0
575,593,7,0.484479,0
575,2000,8,0.466246,0
575,736,9,0.398658,0
575,2006,10,0.346279,0
576,780,1,1.039641,0
576,1210,2,0.938848,1
576,3527,3,0.700354,0
576,1198,4,0.691346,0
576,1200,5,0.544291,0
576,1291,6,0.5279,0
576,2985,7,0.458831,0
576,1240,8,0.454529,0
576,1610,9,0.451292,0
576,2628,10,0.439125,0
577,3448,1,0.431174,0
577,2000,2,0.394147,0
577,2174,3,0.315787,0
577,2791,4,0.312518,0
577,2987,5,0.291962,0
577,2716,6,0.290283,0
577,2248,7,0.247742,0
577,2797,8,0.246345,0
577,2918,9,0.204152,0
577,1259,10,0.152868,0
578,50,1,0.513047,0
578,2762,2,0.449074,0
578,1089,3,0.424127,0
578,2324,4,0.419714,1
578,1704,5,0.413302,0
578,1259,6,0.278282,0
578,1265,7,0.211275,0
578,2997,8,0.207178,1
578,110,9,0.167403,0
578,2396,10,0.165549,0
579,1240,1,0.635879,0
579,1580,2,0.45201,0
579,2762,3,0.423284,1
579,2571,4,0.421135,1
579,480,5,0.417823,0
579,1200,6,0.38017,0
579,1394,7,0.361309,0
579,1197,8,0.353901,0
579,1259,9,0.348834,0
579,1196,10,0.334976,1
580,1293,1,0.561306,0
580,1233,2,0.42033,0
580,1198,3,0.376776,0
580,1962,4,0.363971,0
580,1200,5,0.286941,0
580,1674,6,0.263892,0
580,527,7,0.248995,0
580,1225,8,0.197774,0
580,1250,9,0.188457,0
580,1217,10,0.176069,0
581,380,1,0.866275,0
581,357,2,0.423196,0
581,440,3,0.37947,1
581,2858,4,0.279072,0
581,539,5,0.270403,0
581,2671,6,0.241797,0
581,2006,7,0.163121,0
581,587,8,0.158262,0
581,364,9,0.143242,0
581,2355,10,0.105161,0
582,2841,1,0.523164,1
582,3081,2,0.289696,0
582,2700,3,0.212954,0
582,2571,4,0.204321,0
582,3793,5,0.199068,1
582,2916,6,0.141377,0
582,2580,7,0.063796,0
582,2490,8,0.031731,0
582,457,9,0.021988,0
582,1580,10,0.006047,0
583,50,1,0.285539,0
583,2571,2,0.282573,0
583,318,3,0.219204,0
583,356,4,0.214831,0
583,3418,5,0.208527,0
583,1219,6,0.192211,0
583,2291,7,0.106662,0
583,1682,8,0.091148,0
583,2406,9,0.090931,0
583,47,10,0.082533,0
584,1210,1,1.405835,0
584,457,2,0.349703,0
584,1265,3,0.272582,0
584,2858,4,0.269594,0
584,1200,5,0.264077,0
584,1240,6,0.25953,0
584,589,7,0.251995,0
584,1197,8,0.237711,0
584,2324,9,0.228223,0
584,1704,10,0.190993,0
585,1240,1,0.560974,0
585,3527,2,0.531351,0
585,1527,3,0.515546,0
585,1097,4,0.509692,0
585,1374,5,0.479498,0
585,1210,6,0.476011,0
585,2985,7,0.463115,0
585,1291,8,0.37375,0
585,1036,9,0.343627,0
585,1356,10,0.317823,0
586,2916,1,0.600809,0
586,1127,2,0.59982,0
586,1198,3,0.594598,0
586,1580,4,0.573747,0
586,1291,5,0.514585,0
586,1374,6,0.492008,0
586,780,7,0.491167,0
586,3527,8,0.456507,0
586,1097,9,0.44688,0
586,457,10,0.435546,0
587,318,1,0.476569,0
587,2858,2,0.263941,0
587,1617,3,0.242434,0
587,1213,4,0.198477,0
587,527,5,0.186464,0
587,1234,6,0.182293,0
587,50,7,0.130901,0
587,858,8,0.123956,0
587,1079,9,0.122826,0
